,Date,Address,Block,Street,Latitude,Longitude,WnvPresent,DewPoint,WetBulb,PrecipTotal,SeaLevel,Tmax,StnPressure
18237,2013-07-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,0,52,60,0.00,30.05,81,29.39
18238,2013-07-25,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,0,54,61,0.00,30.05,81,29.33
18239,2013-07-25,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,0,52,60,0.00,30.05,81,29.39
18244,2013-07-25,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,0,54,61,0.00,30.05,81,29.33
18245,2013-07-25,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,0,52,60,0.00,30.05,81,29.39
18246,2013-07-25,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,0,54,61,0.00,30.05,81,29.33
18247,2013-07-25,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,0,52,60,0.00,30.05,81,29.39
18252,2013-07-25,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,0,54,61,0.00,30.05,81,29.33
18253,2013-07-25,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,0,52,60,0.00,30.05,81,29.39
18254,2013-07-25,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,0,54,61,0.00,30.05,81,29.33
18255,2013-07-25,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,0,52,60,0.00,30.05,81,29.39
18258,2013-07-25,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",89, S MUSKEGON AVE,41.733643,-87.55551,0,54,61,0.00,30.05,81,29.33
18259,2013-07-25,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",89, S MUSKEGON AVE,41.733643,-87.55551,0,52,60,0.00,30.05,81,29.39
18260,2013-07-25,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,0,54,61,0.00,30.05,81,29.33
18261,2013-07-25,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,0,52,60,0.00,30.05,81,29.39
18262,2013-07-25,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,41.984809,-87.728492,0,54,61,0.00,30.05,81,29.33
18263,2013-07-25,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,41.984809,-87.728492,0,52,60,0.00,30.05,81,29.39
18266,2013-07-25,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,41.659112,-87.538693,0,54,61,0.00,30.05,81,29.33
18267,2013-07-25,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,41.659112,-87.538693,0,52,60,0.00,30.05,81,29.39
18276,2013-07-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,41.992478,-87.862995,0,54,61,0.00,30.05,81,29.33
18277,2013-07-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,41.992478,-87.862995,0,52,60,0.00,30.05,81,29.39
18282,2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,0,54,61,0.00,30.05,81,29.33
18283,2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,0,52,60,0.00,30.05,81,29.39
18322,2013-07-25,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,0,54,61,0.00,30.05,81,29.33
18323,2013-07-25,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,0,52,60,0.00,30.05,81,29.39
18326,2013-07-25,"4800 West Montana Street, Chicago, IL 60639, USA",48, W MONTANA ST,41.925198,-87.746381,0,54,61,0.00,30.05,81,29.33
18327,2013-07-25,"4800 West Montana Street, Chicago, IL 60639, USA",48, W MONTANA ST,41.925198,-87.746381,0,52,60,0.00,30.05,81,29.39
18328,2013-07-25,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,41.973845,-87.805059,0,54,61,0.00,30.05,81,29.33
18329,2013-07-25,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,41.973845,-87.805059,0,52,60,0.00,30.05,81,29.39
18330,2013-07-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,0,54,61,0.00,30.05,81,29.33
18331,2013-07-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,0,52,60,0.00,30.05,81,29.39
18336,2013-07-25,"East 91st Place, Chicago, IL, USA",65, E 91ST PL,41.728495,-87.600963,0,54,61,0.00,30.05,81,29.33
18337,2013-07-25,"East 91st Place, Chicago, IL, USA",65, E 91ST PL,41.728495,-87.600963,0,52,60,0.00,30.05,81,29.39
18340,2013-07-25,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,41.947227,-87.671457,0,54,61,0.00,30.05,81,29.33
18341,2013-07-25,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,41.947227,-87.671457,0,52,60,0.00,30.05,81,29.39
18344,2013-07-25,"West Garfield Boulevard, Chicago, IL, USA",90, W GARFIELD BLVD,41.793818,-87.654234,0,54,61,0.00,30.05,81,29.33
18345,2013-07-25,"West Garfield Boulevard, Chicago, IL, USA",90, W GARFIELD BLVD,41.793818,-87.654234,0,52,60,0.00,30.05,81,29.39
18348,2013-07-25,"1300 North Laramie Avenue, Chicago, IL 60651, USA",13, N LARAMIE AVE,41.904194,-87.756155,0,54,61,0.00,30.05,81,29.33
18349,2013-07-25,"1300 North Laramie Avenue, Chicago, IL 60651, USA",13, N LARAMIE AVE,41.904194,-87.756155,0,52,60,0.00,30.05,81,29.39
18354,2013-07-25,"3900 North Springfield Avenue, Chicago, IL 60618, USA",39, N SPRINGFIELD AVE,41.951866,-87.725057,0,54,61,0.00,30.05,81,29.33
18355,2013-07-25,"3900 North Springfield Avenue, Chicago, IL 60618, USA",39, N SPRINGFIELD AVE,41.951866,-87.725057,0,52,60,0.00,30.05,81,29.39
18356,2013-07-25,"5100 West 72nd Street, Chicago, IL 60638, USA",51, W 72ND ST,41.763733,-87.742302,0,54,61,0.00,30.05,81,29.33
18357,2013-07-25,"5100 West 72nd Street, Chicago, IL 60638, USA",51, W 72ND ST,41.763733,-87.742302,0,52,60,0.00,30.05,81,29.39
18358,2013-07-25,"5800 North Ridge Avenue, Chicago, IL 60660, USA",58, N RIDGE AVE,41.98728,-87.666066,0,54,61,0.00,30.05,81,29.33
18359,2013-07-25,"5800 North Ridge Avenue, Chicago, IL 60660, USA",58, N RIDGE AVE,41.98728,-87.666066,0,52,60,0.00,30.05,81,29.39
18360,2013-07-25,"1700 North Ashland Avenue, Chicago, IL 60622, USA",17, N ASHLAND AVE,41.912563,-87.668055,0,54,61,0.00,30.05,81,29.33
18361,2013-07-25,"1700 North Ashland Avenue, Chicago, IL 60622, USA",17, N ASHLAND AVE,41.912563,-87.668055,0,52,60,0.00,30.05,81,29.39
18364,2013-07-25,"7100 North Harlem Avenue, Chicago, IL 60631, USA",71, N HARLEM AVE,42.009876,-87.807277,0,54,61,0.00,30.05,81,29.33
18365,2013-07-25,"7100 North Harlem Avenue, Chicago, IL 60631, USA",71, N HARLEM AVE,42.009876,-87.807277,0,52,60,0.00,30.05,81,29.39
18368,2013-07-25,"4200 West 65th Street, Chicago, IL 60621, USA",42, W 65TH ST,41.776428,-87.627096,0,54,61,0.00,30.05,81,29.33
18369,2013-07-25,"4200 West 65th Street, Chicago, IL 60621, USA",42, W 65TH ST,41.776428,-87.627096,0,52,60,0.00,30.05,81,29.39
18370,2013-07-25,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",62, N MCCLELLAN AVE,41.994679,-87.770899,0,54,61,0.00,30.05,81,29.33
18371,2013-07-25,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",62, N MCCLELLAN AVE,41.994679,-87.770899,0,52,60,0.00,30.05,81,29.39
18372,2013-08-01,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,41.95469,-87.800991,0,57,62,0.00,29.95,81,29.23
18373,2013-08-01,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,41.95469,-87.800991,0,54,62,0.00,29.95,82,29.29
18378,2013-08-01,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,0,57,62,0.00,29.95,81,29.23
18379,2013-08-01,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,0,54,62,0.00,29.95,82,29.29
18382,2013-08-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,0,57,62,0.00,29.95,81,29.23
18383,2013-08-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,0,54,62,0.00,29.95,82,29.29
18388,2013-08-01,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,41.896282,-87.655232,0,57,62,0.00,29.95,81,29.23
18389,2013-08-01,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,41.896282,-87.655232,0,54,62,0.00,29.95,82,29.29
18390,2013-08-01,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,0,57,62,0.00,29.95,81,29.23
18391,2013-08-01,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,0,54,62,0.00,29.95,82,29.29
18394,2013-08-01,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,41.720848,-87.666014,1,57,62,0.00,29.95,81,29.23
18395,2013-08-01,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,41.720848,-87.666014,1,54,62,0.00,29.95,82,29.29
18396,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,41.732984,-87.649642,0,57,62,0.00,29.95,81,29.23
18397,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,41.732984,-87.649642,0,54,62,0.00,29.95,82,29.29
18402,2013-08-01,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,0,57,62,0.00,29.95,81,29.23
18403,2013-08-01,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,0,54,62,0.00,29.95,82,29.29
18404,2013-08-01,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,0,57,62,0.00,29.95,81,29.23
18405,2013-08-01,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,0,54,62,0.00,29.95,82,29.29
18410,2013-08-01,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,0,57,62,0.00,29.95,81,29.23
18411,2013-08-01,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,0,54,62,0.00,29.95,82,29.29
18414,2013-08-01,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,41.906638,-87.701431,0,57,62,0.00,29.95,81,29.23
18415,2013-08-01,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,41.906638,-87.701431,0,54,62,0.00,29.95,82,29.29
18418,2013-08-01,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,41.723195,-87.64997,0,57,62,0.00,29.95,81,29.23
18419,2013-08-01,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,41.723195,-87.64997,0,54,62,0.00,29.95,82,29.29
18422,2013-08-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,0,57,62,0.00,29.95,81,29.23
18423,2013-08-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,0,54,62,0.00,29.95,82,29.29
18428,2013-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,41.662014,-87.724608,0,57,62,0.00,29.95,81,29.23
18429,2013-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,41.662014,-87.724608,0,54,62,0.00,29.95,82,29.29
18434,2013-08-01,"Chicago, IL, USA",43, N ASHLAND AVE OVERPASS,41.878114,-87.629798,0,57,62,0.00,29.95,81,29.23
18435,2013-08-01,"Chicago, IL, USA",43, N ASHLAND AVE OVERPASS,41.878114,-87.629798,0,54,62,0.00,29.95,82,29.29
18438,2013-08-01,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,41.932094,-87.700117,1,57,62,0.00,29.95,81,29.23
18439,2013-08-01,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,41.932094,-87.700117,1,54,62,0.00,29.95,82,29.29
18444,2013-08-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,0,57,62,0.00,29.95,81,29.23
18445,2013-08-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,0,54,62,0.00,29.95,82,29.29
18452,2013-08-01,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,0,57,62,0.00,29.95,81,29.23
18453,2013-08-01,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,0,54,62,0.00,29.95,82,29.29
18456,2013-08-01,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,0,57,62,0.00,29.95,81,29.23
18457,2013-08-01,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,0,54,62,0.00,29.95,82,29.29
18464,2013-08-01,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,0,57,62,0.00,29.95,81,29.23
18465,2013-08-01,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,0,54,62,0.00,29.95,82,29.29
18466,2013-08-01,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,1,57,62,0.00,29.95,81,29.23
18467,2013-08-01,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,1,54,62,0.00,29.95,82,29.29
18468,2013-08-01,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,0,57,62,0.00,29.95,81,29.23
18469,2013-08-01,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,0,54,62,0.00,29.95,82,29.29
18472,2013-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,0,57,62,0.00,29.95,81,29.23
18473,2013-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,0,54,62,0.00,29.95,82,29.29
18482,2013-08-01,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,41.991429,-87.747113,0,57,62,0.00,29.95,81,29.23
18483,2013-08-01,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,41.991429,-87.747113,0,54,62,0.00,29.95,82,29.29
18490,2013-08-01,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,0,57,62,0.00,29.95,81,29.23
18491,2013-08-01,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,0,54,62,0.00,29.95,82,29.29
18492,2013-08-01,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,0,57,62,0.00,29.95,81,29.23
18493,2013-08-01,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,0,54,62,0.00,29.95,82,29.29
18494,2013-08-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,1,57,62,0.00,29.95,81,29.23
18495,2013-08-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,1,54,62,0.00,29.95,82,29.29
18496,2013-08-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,0,57,62,0.00,29.95,81,29.23
18497,2013-08-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,0,54,62,0.00,29.95,82,29.29
18500,2013-08-01,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,1,57,62,0.00,29.95,81,29.23
18501,2013-08-01,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,1,54,62,0.00,29.95,82,29.29
18502,2013-08-01,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,0,57,62,0.00,29.95,81,29.23
18503,2013-08-01,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,0,54,62,0.00,29.95,82,29.29
18504,2013-08-01,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,41.960616,-87.777189,0,57,62,0.00,29.95,81,29.23
18505,2013-08-01,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,41.960616,-87.777189,0,54,62,0.00,29.95,82,29.29
18508,2013-08-01,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,0,57,62,0.00,29.95,81,29.23
18509,2013-08-01,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,0,54,62,0.00,29.95,82,29.29
18512,2013-08-01,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,0,57,62,0.00,29.95,81,29.23
18513,2013-08-01,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,0,54,62,0.00,29.95,82,29.29
18516,2013-08-01,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,41.801179,-87.679447,0,57,62,0.00,29.95,81,29.23
18517,2013-08-01,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,41.801179,-87.679447,0,54,62,0.00,29.95,82,29.29
18520,2013-08-01,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,41.800737,-87.71188,0,57,62,0.00,29.95,81,29.23
18521,2013-08-01,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,41.800737,-87.71188,0,54,62,0.00,29.95,82,29.29
18522,2013-08-01,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,0,57,62,0.00,29.95,81,29.23
18523,2013-08-01,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,0,54,62,0.00,29.95,82,29.29
18526,2013-08-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,0,57,62,0.00,29.95,81,29.23
18527,2013-08-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,0,54,62,0.00,29.95,82,29.29
18530,2013-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,0,57,62,0.00,29.95,81,29.23
18531,2013-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,0,54,62,0.00,29.95,82,29.29
18534,2013-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,0,57,62,0.00,29.95,81,29.23
18535,2013-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,0,54,62,0.00,29.95,82,29.29
18538,2013-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,0,57,62,0.00,29.95,81,29.23
18539,2013-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,0,54,62,0.00,29.95,82,29.29
18542,2013-08-01,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",64, S STONY ISLAND AVE,41.778748,-87.586427,0,57,62,0.00,29.95,81,29.23
18543,2013-08-01,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",64, S STONY ISLAND AVE,41.778748,-87.586427,0,54,62,0.00,29.95,82,29.29
18544,2013-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,41.766202,-87.562889,0,57,62,0.00,29.95,81,29.23
18545,2013-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,41.766202,-87.562889,0,54,62,0.00,29.95,82,29.29
18546,2013-08-01,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,0,57,62,0.00,29.95,81,29.23
18547,2013-08-01,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,0,54,62,0.00,29.95,82,29.29
18550,2013-08-01,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",79, S CHICAGO AVE,41.754292,-87.590773,0,57,62,0.00,29.95,81,29.23
18551,2013-08-01,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",79, S CHICAGO AVE,41.754292,-87.590773,0,54,62,0.00,29.95,82,29.29
18554,2013-08-01,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,41.798697,-87.736812,0,57,62,0.00,29.95,81,29.23
18555,2013-08-01,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,41.798697,-87.736812,0,54,62,0.00,29.95,82,29.29
18560,2013-08-01,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,41.776156,-87.778927,0,57,62,0.00,29.95,81,29.23
18561,2013-08-01,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,41.776156,-87.778927,0,54,62,0.00,29.95,82,29.29
18566,2013-08-01,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,0,57,62,0.00,29.95,81,29.23
18567,2013-08-01,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,0,54,62,0.00,29.95,82,29.29
18570,2013-08-01,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,0,57,62,0.00,29.95,81,29.23
18571,2013-08-01,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,0,54,62,0.00,29.95,82,29.29
18574,2013-08-01,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,0,57,62,0.00,29.95,81,29.23
18575,2013-08-01,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,0,54,62,0.00,29.95,82,29.29
18576,2013-08-01,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,0,57,62,0.00,29.95,81,29.23
18577,2013-08-01,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,0,54,62,0.00,29.95,82,29.29
18582,2013-08-01,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,0,57,62,0.00,29.95,81,29.23
18583,2013-08-01,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,0,54,62,0.00,29.95,82,29.29
18586,2013-08-01,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,0,57,62,0.00,29.95,81,29.23
18587,2013-08-01,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,0,54,62,0.00,29.95,82,29.29
18592,2013-08-01,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",89, S MUSKEGON AVE,41.733643,-87.55551,0,57,62,0.00,29.95,81,29.23
18593,2013-08-01,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",89, S MUSKEGON AVE,41.733643,-87.55551,0,54,62,0.00,29.95,82,29.29
18594,2013-08-01,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,0,57,62,0.00,29.95,81,29.23
18595,2013-08-01,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,0,54,62,0.00,29.95,82,29.29
